"BN/Registration number","Fiscal period end","Form ID","100","110","111","112","120","130"
"102904737RR0001",2024-3-31 00:00:00,"27",,,,,,
"102918729RR0001",2024-3-31 00:00:00,"27",,,,,,
"102926607RR0001",2024-6-30 00:00:00,"27",,,,,,
"102927894RR0001",2024-6-30 00:00:00,"27",,,,,,
"102928264RR0001",2024-3-31 00:00:00,"27",,,,,,
"102933827RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"102933868RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"102933876RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"102933918RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"102933959RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"102934049RR0001",2024-6-30 00:00:00,"27",,,,,,
"102934072RR0001",2024-6-30 00:00:00,"27",,,,,,
"102934130RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"102934148RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"102934163RR0001",2024-12-31 00:00:00,"27",,,,,,
"102934171RR0001",2024-6-30 00:00:00,"27",,,,,,
"102934189RR0001",2024-3-31 00:00:00,"27",,,,,,
"102934254RR0001",2024-9-30 00:00:00,"27","N","N",,,"N","N"
"102934320RR0001",2024-6-30 00:00:00,"27",,,,,,
"102934338RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"102935954RR0001",2024-3-31 00:00:00,"27",,,,,,
"102935962RR0001",2024-3-31 00:00:00,"27",,,,,,
"102935988RR0001",2024-3-31 00:00:00,"27",,,,,,
"102936051RR0001",2024-3-31 00:00:00,"27",,,,,,
"102936101RR0001",2024-3-31 00:00:00,"27",,,,,,
"102936572RR0001",2024-3-31 00:00:00,"27",,,,,,
"102940400RR0001",2024-3-31 00:00:00,"27",,,,,,
"102947132RR0001",2024-9-30 00:00:00,"27",,,,,,
"102948825RR0001",2024-3-31 00:00:00,"27",,,,,,
"102949898RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950300RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950318RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950334RR0001",2024-8-31 00:00:00,"27",,,,,,
"102950383RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950425RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950433RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950441RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950458RR0001",2024-6-30 00:00:00,"27",,,,,,
"102950466RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950474RR0001",2024-3-31 00:00:00,"27",,,,,,
"102950490RR0001",2024-3-31 00:00:00,"27",,,,,,
"102951357RR0001",2024-3-31 00:00:00,"27",,,,,,
"102951373RR0001",2024-3-31 00:00:00,"27",,,,,,
"102953593RR0001",2024-3-31 00:00:00,"27",,,,,,
"102954369RR0001",2024-3-31 00:00:00,"27",,,,,,
"102967569RR0001",2024-6-30 00:00:00,"27",,,,,,
"102969227RR0001",2024-4-30 00:00:00,"27",,,,,,
"102969524RR0001",2024-3-31 00:00:00,"27",,,,,,
"102971892RR0001",2024-8-31 00:00:00,"27",,,,,,
"102972593RR0001",2024-9-30 00:00:00,"27","N","N",,,,
"102974441RR0001",2024-3-31 00:00:00,"27",,,,,,
"102980851RR0001",2024-8-31 00:00:00,"27",,,,,,
"102983913RR0001",2024-12-31 00:00:00,"27",,,,,,
"102986981RR0001",2024-3-31 00:00:00,"27",,,,,,
"102987435RR0001",2024-12-31 00:00:00,"27",,,,,,
"102987625RR0001",2024-7-31 00:00:00,"27",,,,,,
"102988755RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"102990355RR0001",2024-6-30 00:00:00,"27",,,,,,
"102990538RR0001",2024-3-31 00:00:00,"27",,,,,,
"102990561RR0001",2024-3-31 00:00:00,"27",,,,,,
"102992047RR0001",2024-3-31 00:00:00,"27",,,,,,
"102993763RR0001",2024-6-30 00:00:00,"27",,,,,,
"102995107RR0001",2024-12-31 00:00:00,"27",,,,,,
"102997855RR0001",2024-3-31 00:00:00,"27",,,,,,
"102997897RR0001",2024-3-31 00:00:00,"27",,,,,,
"103018487RR0001",2024-3-31 00:00:00,"27",,,,,,
"103018768RR0001",2024-3-31 00:00:00,"27",,,,,,
"103018776RR0001",2024-3-31 00:00:00,"27",,,,,,
"103019360RR0001",2024-3-31 00:00:00,"27",,,,,,
"103019428RR0001",2024-7-31 00:00:00,"27",,,,,,
"103019592RR0001",2024-3-31 00:00:00,"27",,,,,,
"103019725RR0001",2024-4-30 00:00:00,"27",,,,,,
"103020822RR0001",2024-12-31 00:00:00,"27",,,,,,
"103021598RR0001",2024-12-31 00:00:00,"27",,,,,,
"103021861RR0001",2024-7-31 00:00:00,"27",,,,,,
"103023941RR0001",2024-3-31 00:00:00,"27",,,,,,
"103024873RR0001",2024-12-31 00:00:00,"27",,,,,,
"103025102RR0001",2024-3-31 00:00:00,"27",,,,,,
"103028619RR0001",2024-12-31 00:00:00,"27",,,,,,
"103032769RR0001",2024-9-30 00:00:00,"27",,,,,,
"103033015RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"103033403RR0001",2024-3-31 00:00:00,"27",,,,,,
"103036760RR0001",2024-6-30 00:00:00,"27",,,,,,
"103044848RR0001",2024-3-31 00:00:00,"27",,,,,,
"103047411RR0001",2024-6-30 00:00:00,"27",,,,,,
"103047510RR0001",2024-8-31 00:00:00,"27",,,,,,
"103047676RR0001",2024-3-31 00:00:00,"27",,,,,,
"103051892RR0001",2024-3-31 00:00:00,"27",,,,,,
"103058673RR0001",2024-3-31 00:00:00,"27",,,,,,
"103060711RR0001",2024-3-31 00:00:00,"27",,,,,,
"103060869RR0001",2024-3-31 00:00:00,"27",,,,,,
"103061156RR0001",2024-3-31 00:00:00,"27",,,,,,
"103061511RR0001",2024-3-31 00:00:00,"27",,,,,,
"103066064RR0001",2024-6-30 00:00:00,"27",,,,,,
"103069704RR0001",2024-3-31 00:00:00,"27",,,,,,
"103069753RR0001",2024-7-31 00:00:00,"27",,,,,,
"103070595RR0001",2024-12-31 00:00:00,"27",,,,,,
"103072385RR0001",2024-3-31 00:00:00,"27",,,,,,
"103075511RR0001",2024-6-30 00:00:00,"27",,,,,,
"103080305RR0001",2024-7-31 00:00:00,"27",,,,,,
"103080321RR0001",2024-12-31 00:00:00,"27",,,,,,
"103083978RR0001",2024-12-31 00:00:00,"27",,,,,,
"103086104RR0001",2024-3-31 00:00:00,"27",,,,,,
"103086252RR0001",2024-3-31 00:00:00,"27",,,,,,
"103117347RR0001",2024-12-31 00:00:00,"27",,,,,,
"103193496RR0001",2024-3-31 00:00:00,"27",,,,,,
"103199196RR0001",2024-6-30 00:00:00,"27",,,,,,
"103202081RR0001",2024-6-30 00:00:00,"27",,,,,,
"103202750RR0001",2024-12-31 00:00:00,"27",,,,,,
"103232286RR0001",2024-3-31 00:00:00,"27",,,,,,
"103236436RR0001",2024-12-31 00:00:00,"27",,,,,,
"103242459RR0001",2024-12-31 00:00:00,"27",,,,,,
"103242582RR0001",2024-9-30 00:00:00,"27","N","N",,,"N","N"
"103244091RR0001",2024-3-31 00:00:00,"27",,,,,,
"103246690RR0001",2024-3-31 00:00:00,"27",,,,,,
"103274528RR0001",2024-5-31 00:00:00,"27",,,,,,
"103302642RR0001",2024-3-31 00:00:00,"27",,,,,,
"103309431RR0001",2024-6-30 00:00:00,"27",,,,,,
"103311395RR0001",2024-6-30 00:00:00,"27",,,,,,
"103311460RR0001",2024-6-30 00:00:00,"27",,,,,,
"103311486RR0001",2024-6-30 00:00:00,"27",,,,,,
"103311510RR0001",2024-5-31 00:00:00,"27",,,,,,
"103312138RR0001",2024-9-30 00:00:00,"27",,,,,,
"103321410RR0001",2024-3-31 00:00:00,"27",,,,,,
"103321873RR0001",2024-3-31 00:00:00,"27",,,,,,
"103323440RR0001",2024-3-31 00:00:00,"27",,,,,,
"103341939RR0001",2024-3-31 00:00:00,"27",,,,,,
"103342010RR0001",2024-12-31 00:00:00,"27",,,,,,
"103349973RR0001",2024-6-30 00:00:00,"27",,,,,,
"103372413RR0001",2024-8-31 00:00:00,"27",,,,,,
"103373635RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"103375960RR0001",2024-12-31 00:00:00,"27",,,,,,
"103378204RR0001",2024-12-31 00:00:00,"27",,,,,,
"103378725RR0001",2024-3-31 00:00:00,"27",,,,,,
"103386140RR0001",2024-5-31 00:00:00,"27",,,,,,
"103386694RR0001",2024-3-31 00:00:00,"27",,,,,,
"103394664RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"103402186RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"103459277RR0001",2024-7-31 00:00:00,"27",,,,,,
"103462966RR0001",2024-6-30 00:00:00,"27",,,,,,
"103463147RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463410RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463428RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463469RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463501RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463501RR0001",2024-9-30 00:00:00,"27",,,,,,
"103463519RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463535RR0001",2024-12-31 00:00:00,"27",,,,,,
"103463543RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463592RR0001",2024-3-31 00:00:00,"27",,,,,,
"103463600RR0001",2024-3-31 00:00:00,"27",,,,,,
"103464129RR0001",2024-3-31 00:00:00,"27",,,,,,
"103464301RR0001",2024-3-31 00:00:00,"27",,,,,,
"103464392RR0001",2024-3-31 00:00:00,"27",,,,,,
"103464459RR0001",2024-6-30 00:00:00,"27",,,,,,
"103464889RR0001",2024-3-31 00:00:00,"27",,,,,,
"103464939RR0001",2024-3-31 00:00:00,"27",,,,,,
"103465316RR0001",2024-3-31 00:00:00,"27",,,,,,
"103465373RR0001",2024-3-31 00:00:00,"27",,,,,,
"103480729RR0001",2024-12-31 00:00:00,"27",,,,,,
"103480778RR0001",2024-12-31 00:00:00,"27",,,,,,
"103480802RR0001",2024-6-30 00:00:00,"27",,,,,,
"103480828RR0001",2024-6-30 00:00:00,"27",,,,,,
"103480935RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"103480943RR0001",2024-12-31 00:00:00,"27",,,,,,
"103481032RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"103481446RR0001",2024-6-30 00:00:00,"27",,,,,,
"103481602RR0001",2024-3-31 00:00:00,"27",,,,,,
"103493557RR0001",2024-3-31 00:00:00,"27",,,,,,
"103515631RR0001",2024-12-31 00:00:00,"27",,,,,,
"103562484RR0001",2024-6-30 00:00:00,"27",,,,,,
"103574463RR0001",2024-4-30 00:00:00,"27",,,,,,
"103605218RR0001",2024-6-30 00:00:00,"27",,,,,,
"103608717RR0001",2024-3-31 00:00:00,"27",,,,,,
"103633939RR0001",2024-12-31 00:00:00,"27",,,,,,
"103649331RR0001",2024-6-30 00:00:00,"27",,,,,,
"103660809RR0001",2024-3-31 00:00:00,"27",,,,,,
"103710703RR0001",2024-12-31 00:00:00,"27",,,,,,
"103714119RR0001",2024-12-31 00:00:00,"27",,,,,,
"103725321RR0001",2024-6-30 00:00:00,"27",,,,,,
"103741757RR0001",2024-3-31 00:00:00,"27",,,,,,
"103747150RR0001",2024-6-30 00:00:00,"27",,,,,,
"103754818RR0001",2024-6-30 00:00:00,"27",,,,,,
"103761391RR0001",2024-12-31 00:00:00,"27",,,,,,
"103762464RR0001",2024-12-31 00:00:00,"27",,,,,,
"103782579RR0001",2024-6-30 00:00:00,"27",,,,,,
"103782629RR0001",2024-3-31 00:00:00,"27",,,,,,
"103782678RR0001",2024-3-31 00:00:00,"27",,,,,,
"103792446RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"103798245RR0001",2024-3-31 00:00:00,"27",,,,,,
"103806154RR0001",2024-3-31 00:00:00,"27",,,,,,
"103811303RR0001",2024-12-31 00:00:00,"27",,,,,,
"103811345RR0001",2024-3-31 00:00:00,"27",,,,,,
"103811352RR0001",2024-4-30 00:00:00,"27",,,,,,
"103811386RR0001",2024-12-31 00:00:00,"27",,,,,,
"103811394RR0001",2024-3-31 00:00:00,"27",,,,,,
"103836722RR0001",2024-3-31 00:00:00,"27",,,,,,
"103838223RR0001",2024-3-31 00:00:00,"27",,,,,,
"103838231RR0001",2024-3-31 00:00:00,"27",,,,,,
"103846358RR0001",2024-6-30 00:00:00,"27",,,,,,
"103850533RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"103861316RR0001",2024-12-31 00:00:00,"27",,,,,,
"103867982RR0001",2024-6-30 00:00:00,"27",,,,,,
"103867982RR0001",2024-12-31 00:00:00,"27",,,,,,
"103875738RR0001",2024-12-31 00:00:00,"27",,,,,,
"103918389RR0001",2024-3-31 00:00:00,"27",,,,,,
"103920930RR0001",2024-3-31 00:00:00,"27",,,,,,
"103921649RR0001",2024-6-30 00:00:00,"27",,,,,,
"103929162RR0001",2024-3-31 00:00:00,"27",,,,,,
"103933909RR0001",2024-6-30 00:00:00,"27",,,,,,
"103964052RR0001",2024-3-31 00:00:00,"27","N","N",$315335.00,$0.00,"N","N"
"103966529RR0001",2024-3-31 00:00:00,"27",,,,,,
"103966628RR0002",2024-3-31 00:00:00,"27",,,,,,
"103982492RR0001",2024-3-31 00:00:00,"27",,,,,,
"103997607RR0001",2024-12-31 00:00:00,"27",,,,,,
"104000211RR0001",2024-8-31 00:00:00,"27",,,,,,
"104001573RR0001",2024-12-31 00:00:00,"27",,,,,,
"104001771RR0001",2024-6-30 00:00:00,"27",,,,,,
"104004163RR0001",2024-3-31 00:00:00,"27",,,,,,
"104004569RR0001",2024-8-31 00:00:00,"27",,,,,,
"104004577RR0001",2024-6-30 00:00:00,"27",,,,,,
"104010830RR0001",2024-6-30 00:00:00,"27",,,,,,
"104010863RR0001",2024-7-31 00:00:00,"27",,,,,,
"104012562RR0001",2024-3-31 00:00:00,"27",,,,,,
"104014394RR0001",2024-10-31 00:00:00,"27","N","N",,,"N","N"
"104016910RR0001",2024-3-31 00:00:00,"27",,,,,,
"104022884RR0001",2024-12-31 00:00:00,"27",,,,,,
"104032107RR0001",2024-6-30 00:00:00,"27",,,,,,
"104034087RR0001",2024-12-31 00:00:00,"27",,,,,,
"104035936RR0001",2024-7-31 00:00:00,"27",,,,,,
"104053699RR0001",2024-3-31 00:00:00,"27",,,,,,
"104072038RR0001",2024-3-31 00:00:00,"27",,,,,,
"104072129RR0001",2024-3-31 00:00:00,"27",,,,,,
"104083498RR0001",2024-3-31 00:00:00,"27",,,,,,
"104110424RR0001",2024-6-30 00:00:00,"27",,,,,,
"104110465RR0001",2024-12-31 00:00:00,"27",,,,,,
"104125323RR0001",2024-12-31 00:00:00,"27",,,,,,
"104130158RR0001",2024-3-31 00:00:00,"27",,,,,,
"104184775RR0001",2024-3-31 00:00:00,"27",,,,,,
"104198411RR0001",2024-3-31 00:00:00,"27",,,,,,
"104203138RR0001",2024-12-31 00:00:00,"27",,,,,,
"104213699RR0001",2024-3-31 00:00:00,"27",,,,,,
"104230990RR0001",2024-3-31 00:00:00,"27",,,,,,
"104248513RR0001",2024-3-31 00:00:00,"27",,,,,,
"104254768RR0001",2024-3-31 00:00:00,"27",,,,,,
"104256581RR0001",2024-3-31 00:00:00,"27",,,,,,
"104266804RR0001",2024-3-31 00:00:00,"27",,,,,,
"104268586RR0001",2024-12-31 00:00:00,"27",,,,,,
"104268743RR0001",2024-3-31 00:00:00,"27",,,,,,
"104292263RR0001",2024-12-31 00:00:00,"27",,,,,,
"104294152RR0001",2024-3-31 00:00:00,"27",,,,,,
"104294954RR0001",2024-3-31 00:00:00,"27",,,,,,
"104304464RR0001",2024-3-31 00:00:00,"27",,,,,,
"104304589RR0001",2024-8-31 00:00:00,"27",,,,,,
"104317375RR0001",2024-6-30 00:00:00,"27",,,,,,
"104320908RR0001",2024-3-31 00:00:00,"27",,,,,,
"104323613RR0001",2024-3-31 00:00:00,"27",,,,,,
"104324017RR0001",2024-6-30 00:00:00,"27",,,,,,
"104324223RR0001",2024-3-31 00:00:00,"27",,,,,,
"104335435RR0001",2024-1-31 00:00:00,"27",,,,,,
"104347042RR0001",2024-6-30 00:00:00,"27",,,,,,
"104378724RR0001",2024-8-31 00:00:00,"27",,,,,,
"104379433RR0001",2024-8-31 00:00:00,"27",,,,,,
"104379466RR0001",2024-8-31 00:00:00,"27",,,,,,
"104384771RR0002",2024-12-31 00:00:00,"27",,,,,,
"104385885RR0001",2024-9-30 00:00:00,"27",,,,,,
"104448246RR0001",2024-3-31 00:00:00,"27",,,,,,
"104454897RR0001",2024-3-31 00:00:00,"27",,,,,,
"104454939RR0001",2024-6-30 00:00:00,"27",,,,,,
"104455019RR0001",2024-3-31 00:00:00,"27",,,,,,
"104455027RR0001",2024-6-30 00:00:00,"27",,,,,,
"104455811RR0001",2024-3-31 00:00:00,"27","N","N",$385692.00,,"N","N"
"104461066RR0001",2024-3-31 00:00:00,"27",,,,,,
"104476379RR0001",2024-6-30 00:00:00,"27",,,,,,
"104476411RR0001",2024-3-31 00:00:00,"27",,,,,,
"104482518RR0001",2024-3-31 00:00:00,"27",,,,,,
"104482641RR0001",2024-12-31 00:00:00,"27",,,,,,
"104483169RR0001",2024-3-31 00:00:00,"27",,,,,,
"104483342RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"104483680RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"104483862RR0001",2024-12-31 00:00:00,"27",,,,,,
"104486188RR0001",2024-3-31 00:00:00,"27",,,,,,
"104503560RR0001",2024-3-31 00:00:00,"27",,,,,,
"104522214RR0001",2024-12-31 00:00:00,"27",,,,,,
"104541511RR0001",2024-6-30 00:00:00,"27",,,,,,
"104545801RR0001",2024-3-31 00:00:00,"27",,,,,,
"104586128RR0001",2024-12-31 00:00:00,"27",,,,,,
"104631825RR0001",2024-3-31 00:00:00,"27",,,,,,
"104635966RR0001",2024-6-30 00:00:00,"27",,,,,,
"104638812RR0001",2024-3-9 00:00:00,"27",,,,,,
"104642772RR0001",2024-12-31 00:00:00,"27",,,,,,
"104669148RR0001",2024-12-31 00:00:00,"27","N","N",$50945.00,,,
"104692017RR0001",2024-3-31 00:00:00,"27",,,,,,
"104705942RR0001",2024-12-31 00:00:00,"27",,,,,,
"104729819RR0001",2024-3-31 00:00:00,"27",,,,,,
"104745666RR0001",2024-12-31 00:00:00,"27",,,,,,
"104756424RR0001",2024-7-31 00:00:00,"27",,,,,,
"104778766RR0001",2024-3-31 00:00:00,"27",,,,,,
"104779004RR0001",2024-6-30 00:00:00,"27",,,,,,
"104780978RR0001",2024-6-30 00:00:00,"27",,,,,,
"104780986RR0001",2024-6-30 00:00:00,"27",,,,,,
"104790001RR0001",2024-3-31 00:00:00,"27",,,,,,
"104790274RR0001",2024-3-31 00:00:00,"27",,,,,,
"104790282RR0001",2024-3-31 00:00:00,"27",,,,,,
"104790290RR0001",2024-3-31 00:00:00,"27",,,,,,
"104790332RR0001",2024-8-31 00:00:00,"27",,,,,,
"104790738RR0001",2024-6-30 00:00:00,"27",,,,,,
"104791561RR0001",2024-12-31 00:00:00,"27",,,,,,
"104792874RR0001",2024-3-31 00:00:00,"27",,,,,,
"104795018RR0001",2024-3-31 00:00:00,"27",,,,,,
"104795711RR0001",2024-3-31 00:00:00,"27",,,,,,
"104798848RR0001",2024-3-31 00:00:00,"27",,,,,,
"104801261RR0001",2024-3-31 00:00:00,"27",,,,,,
"104809371RR0001",2024-3-31 00:00:00,"27",,,,,,
"104831367RR0001",2024-6-30 00:00:00,"27",,,,,,
"104832407RR0001",2024-3-31 00:00:00,"27","N","N",$867797.00,,,
"104872304RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"104873716RR0001",2024-12-31 00:00:00,"27",,,,,,
"104896550RR0001",2024-12-31 00:00:00,"27",,,,,,
"104902960RR0001",2024-3-31 00:00:00,"27",,,,,,
"104903166RR0001",2024-3-31 00:00:00,"27",,,,,,
"104904560RR0001",2024-12-31 00:00:00,"27",,,,,,
"104906003RR0001",2024-12-31 00:00:00,"27",,,,,,
"104909981RR0001",2024-12-31 00:00:00,"27",,,,,,
"104910989RR0001",2024-3-31 00:00:00,"27",,,,,,
"104911839RR0001",2024-3-31 00:00:00,"27",,,,,,
"104911961RR0001",2024-12-31 00:00:00,"27",,,,,,
"104914247RR0001",2024-12-31 00:00:00,"27",,,,,,
"104917331RR0001",2024-6-30 00:00:00,"27",,,,,,
"104917521RR0001",2024-5-31 00:00:00,"27",,,,,,
"104917661RR0001",2024-8-31 00:00:00,"27",,,,,,
"104918982RR0001",2024-3-31 00:00:00,"27",,,,,,
"104954730RR0001",2024-3-31 00:00:00,"27",,,,,,
"104969787RR0001",2024-3-31 00:00:00,"27",,,,,,
"104973458RR0001",2024-3-31 00:00:00,"27",,,,,,
"104974175RR0001",2024-3-31 00:00:00,"27",,,,,,
"104984851RR0001",2024-6-30 00:00:00,"27",,,,,,
"105004550RR0001",2024-9-30 00:00:00,"27",,,,,,
"105004790RR0001",2024-8-31 00:00:00,"27",,,,,,
"105005805RR0001",2024-7-31 00:00:00,"27",,,,,,
"105028310RR0001",2024-3-31 00:00:00,"27","N","N",$4906140.00,$10000.00,,
"105029102RR0001",2024-12-31 00:00:00,"27",,,,,,
"105029763RR0001",2024-3-31 00:00:00,"27",,,,,,
"105030175RR0001",2024-6-30 00:00:00,"27",,,,,,
"105033583RR0001",2024-6-30 00:00:00,"27",,,,,,
"105036180RR0001",2024-12-31 00:00:00,"27",,,,,,
"105072946RR0001",2024-12-31 00:00:00,"27",,,,,,
"105101083RR0001",2024-12-31 00:00:00,"27",,,,,,
"105119952RR0001",2024-3-31 00:00:00,"27",,,,,,
"105120349RR0001",2024-3-31 00:00:00,"27",,,,,,
"105164800RR0001",2024-3-31 00:00:00,"27",,,,,,
"105169759RR0001",2024-3-31 00:00:00,"27",,,,,,
"105186605RR0001",2024-12-31 00:00:00,"27",,,,,,
"105194518RR0001",2024-6-30 00:00:00,"27",,,,,,
"105194609RR0001",2024-6-30 00:00:00,"27",,,,,,
"105194682RR0001",2024-6-30 00:00:00,"27",,,,,,
"105194872RR0001",2024-6-30 00:00:00,"27",,,,,,
"105195150RR0001",2024-3-31 00:00:00,"27",,,,,,
"105196786RR0001",2024-6-30 00:00:00,"27",,,,,,
"105198873RR0001",2024-3-31 00:00:00,"27",,,,,,
"105199319RR0001",2024-7-31 00:00:00,"27",,,,,,
"105200430RR0001",2024-12-31 00:00:00,"27",,,,,,
"105200471RR0001",2024-11-30 00:00:00,"27","N","N",,,"N","N"
"105201065RR0001",2024-9-30 00:00:00,"27",,,,,,
"105201156RR0001",2024-12-31 00:00:00,"27","N","N",$19500.00,,"N","N"
"105202501RR0001",2024-3-31 00:00:00,"27",,,,,,
"105202758RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"105206890RR0001",2024-2-20 00:00:00,"27",,,,,,
"105208813RR0001",2024-1-25 00:00:00,"27","N","N",,,,
"105210017RR0001",2024-12-31 00:00:00,"27",,,,,,
"105210082RR0001",2024-6-30 00:00:00,"27",,,,,,
"105212229RR0001",2024-6-30 00:00:00,"27",,,,,,
"105215024RR0001",2024-12-31 00:00:00,"27",,,,,,
"105219638RR0001",2024-7-31 00:00:00,"27","N","N",,,"N","N"
"105223051RR0001",2024-9-30 00:00:00,"27","N","N",$354122.00,$354122.00,"N","N"
"105224315RR0001",2024-11-30 00:00:00,"27",,,,,,
"105225718RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"105227623RR0001",2024-12-31 00:00:00,"27",,,,,,
"105229124RR0001",2024-6-30 00:00:00,"27",,,,,,
"105240485RR0001",2024-12-31 00:00:00,"27",,,,,,
"105242440RR0001",2024-12-31 00:00:00,"27",,,,,,
"105243828RR0001",2024-8-31 00:00:00,"27",,,,,,
"105243836RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,,
"105245856RR0001",2024-12-31 00:00:00,"27",,,,,,
"105248256RR0001",2024-3-31 00:00:00,"27",,,,,,
"105248637RR0001",2024-12-31 00:00:00,"27",,,,,,
"105250955RR0001",2024-12-31 00:00:00,"27",,,,,,
"105251086RR0001",2024-3-31 00:00:00,"27",,,,,,
"105252340RR0001",2024-5-31 00:00:00,"27",,,,,,
"105252845RR0001",2024-6-30 00:00:00,"27","N","N",$13393205.00,$4268756.00,,
"105255152RR0001",2024-6-30 00:00:00,"27",,,,,,
"105255178RR0001",2024-12-31 00:00:00,"27",,,,,,
"105255335RR0001",2024-6-30 00:00:00,"27",,,,,,
"105259261RR0001",2024-12-31 00:00:00,"27",,,,,,
"105260525RR0001",2024-3-31 00:00:00,"27",,,,,,
"105260673RR0001",2024-5-31 00:00:00,"27",,,,,,
"105261341RR0001",2024-3-31 00:00:00,"27",,,,,,
"105272967RR0001",2024-3-31 00:00:00,"27",,,,,,
"105285019RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"105329957RR0001",2024-3-31 00:00:00,"27",,,,,,
"105330146RR0001",2024-3-31 00:00:00,"27",,,,,,
"105335855RR0001",2024-3-31 00:00:00,"27",,,,,,
"105371942RR0001",2024-3-31 00:00:00,"27",,,,,,
"105428023RR0001",2024-12-31 00:00:00,"27",,,,,,
"105438758RR0001",2024-3-31 00:00:00,"27",,,,,,
"105453385RR0001",2024-12-31 00:00:00,"27",,,,,,
"105454482RR0001",2024-3-31 00:00:00,"27",,,,,,
"105454508RR0001",2024-3-31 00:00:00,"27",,,,,,
"105455554RR0001",2024-12-31 00:00:00,"27",,,,,,
"105456347RR0001",2024-9-30 00:00:00,"27",,,,,,
"105459325RR0001",2024-6-30 00:00:00,"27",,,,,,
"105460182RR0001",2024-3-31 00:00:00,"27",,,,,,
"105474183RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"105516561RR0001",2024-3-31 00:00:00,"27",,,,,,
"105526248RR0001",2024-3-31 00:00:00,"27",,,,,,
"105531107RR0001",2024-3-31 00:00:00,"27",,,,,,
"105531255RR0001",2024-3-31 00:00:00,"27",,,,,,
"105536395RR0001",2024-9-30 00:00:00,"27",,,,,,
"105537088RR0001",2024-3-31 00:00:00,"27",,,,,,
"105553127RR0001",2024-3-31 00:00:00,"27",,,,,,
"105559157RR0001",2024-3-31 00:00:00,"27",,,,,,
"105561757RR0001",2024-12-31 00:00:00,"27",,,,,,
"105583116RR0001",2024-12-31 00:00:00,"27",,,,,,
"105588123RR0001",2024-6-30 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"105611214RR0001",2024-3-31 00:00:00,"27",,,,,,
"105626873RR0001",2024-12-31 00:00:00,"27",,,,,,
"105627145RR0001",2024-3-31 00:00:00,"27",,,,,,
"105629497RR0001",2024-10-31 00:00:00,"27",,,,,,
"105632319RR0001",2024-3-31 00:00:00,"27",,,,,,
"105637268RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"105644116RR0001",2024-3-31 00:00:00,"27",,,,,,
"105645196RR0001",2024-3-31 00:00:00,"27",,,,,,
"105645212RR0001",2024-8-31 00:00:00,"27",,,,,,
"105656870RR0001",2024-6-30 00:00:00,"27",,,,,,
"105674147RR0001",2024-6-30 00:00:00,"27",,,,,,
"105676571RR0001",2024-12-31 00:00:00,"27",,,,,,
"105708523RR0001",2024-12-31 00:00:00,"27",,,,,,
"105712715RR0001",2024-6-30 00:00:00,"27",,,,,,
"105712996RR0001",2024-6-30 00:00:00,"27",,,,,,
"105713093RR0001",2024-3-31 00:00:00,"27",,,,,,
"105723332RR0001",2024-9-30 00:00:00,"27",,,,,,
